image_id,file,view,camera_distance,clip_construction,clip_empty,clip_closeup,L1_score,bim_style,bim_edges,L2_score,clip_pair_sim,depth_ssim,L3_score,stage,stage_conf,L4_stage_idx,L1_score_norm,L2_score_norm,L3_score_norm,composite,keep
0005267,0005267.jpg,plan view,long distance,21.33136749267578,16.250667572021484,14.355476379394531,12.149524688720703,0.7263646832634421,0.03819084167480469,0.5173188916374655,0.6554733514785767,0.3182447792920709,0.5205819226039743,foundation,28.106678009033203,1,0.6667736077735151,0.42794361635505196,0.6139254841760808,4.707197333028622,True
0005317,0005317.jpg,elevation view,mid distance,20.518537521362305,13.785675048828125,11.551119804382324,12.917499542236328,0.6782136580523322,0.0807332992553711,0.6745471617754768,0.7248829007148743,0.11931743426059678,0.4826567141331633,finishing,27.572450637817383,4,0.7384987903818245,0.759044564902384,0.49022375662497736,4.694245501000244,True
0005229,0005229.jpg,elevation view,mid distance,21.410005569458008,14.75987434387207,16.64800262451172,11.987643241882324,0.7445052606919232,0.13572978973388672,0.46585631202248967,0.6277731657028198,-0.04543530476744467,0.358489777514714,foundation,29.254657745361328,1,0.6516546539663333,0.31957055526206674,0.08522493964412789,4.689155178702854,True
0005031,0005031.jpg,elevation view,mid distance,16.118968963623047,17.455989837646484,11.366331100463867,7.472271919250488,0.7417836020974552,0.02872467041015625,0.4854069541482364,0.7203974723815918,0.3575282904896206,0.5752497996248033,excavation,28.598325729370117,0,0.22994054291503604,0.36074149829198193,0.7922372483482556,4.686587571357501,True
0005169,0005169.jpg,elevation view,short distance,20.374759674072266,12.436132431030273,16.240812301635742,11.771675109863281,0.677858325733858,0.10295772552490234,0.5630696981093463,0.6078134179115295,0.057306214968713395,0.3876105367344031,foundation,28.578876495361328,1,0.6314842621420049,0.5242884747342,0.18020894548941555,4.661411555277175,True
0005106,0005106.jpg,elevation view,mid distance,20.29153823852539,18.872190475463867,11.90615463256836,11.058034896850586,0.6401292195039637,0.02272796630859375,0.35376905104693246,0.693612813949585,0.5071035036546956,0.6190090898316292,excavation,27.923202514648438,0,0.5648336753934285,0.08353031646466008,0.9349681656788912,4.659303508635126,True
0005020,0005020.jpg,elevation view,long distance,21.38018226623535,17.959074020385742,13.79405403137207,11.854244232177734,0.7231940325568704,0.038402557373046875,0.5152068194221048,0.6094428896903992,0.269902979675959,0.4736269256846231,excavation,28.137645721435547,0,0.6391958237233523,0.4234958849560322,0.46077103967115723,4.656510888472693,True
0005308,0005308.jpg,elevation view,short distance,20.878297805786133,18.00813102722168,14.292478561401367,11.188115119934082,0.7258574631634881,0.03754901885986328,0.5136025574628045,0.6665911078453064,0.3674372929857619,0.5469295819014885,excavation,27.750816345214844,0,0.57698254682025,0.4201175315849973,0.6998643913949792,4.650705916143044,True
0005238,0005238.jpg,elevation view,short distance,20.177730560302734,14.320622444152832,15.826930046081543,11.133464813232422,0.6654827746223001,0.057633399963378906,0.5536497744391946,0.6380999088287354,0.3168582809888334,0.5096032576927746,foundation,27.861713409423828,1,0.5718784692455317,0.5044514208780905,0.5781160616183821,4.6503682258922705,True
0004879,0004879.jpg,elevation view,mid distance,22.5261173248291,19.205707550048828,15.177042961120605,12.211291313171387,0.6782441487031825,0.035106658935546875,0.45377744338091686,0.5936947464942932,0.2996904539669794,0.4760930294833677,excavation,28.22515296936035,0,0.6725423154304697,0.29413413176715153,0.46881480033920553,4.649713613076743,True
0005083,0005083.jpg,plan view,mid distance,25.41213035583496,19.743370056152344,18.215608596801758,14.024435997009277,0.7248904957490809,0.061728477478027344,0.6335328831392176,0.6596823334693909,0.20688426668227983,0.47856310675454644,envelope,27.23241424560547,3,0.8418813672864329,0.6726741777669796,0.4768715213949301,4.648656547886974,True
0005045,0005045.jpg,elevation view,mid distance,20.61362648010254,15.014622688293457,13.179966926574707,12.15524959564209,0.7523608061846565,0.09387493133544922,0.6829861495074104,0.7648016214370728,0.17626086148693873,0.5293853174570191,foundation,27.06365203857422,1,0.6673082867313903,0.7768159036086477,0.6426397667217991,4.646736197724251,True
0005279,0005279.jpg,plan view,long distance,24.758073806762695,19.691068649291992,16.734800338745117,13.830313682556152,0.7306649084652171,0.05543804168701172,0.6078551169002757,0.6882200837135315,0.18211146277375598,0.4857766353376213,foundation,27.28951644897461,1,0.8237512704626119,0.6186003604386612,0.5004000920592785,4.645322966212424,True
0005023,0005023.jpg,elevation view,short distance,23.321577072143555,15.317277908325195,16.158241271972656,13.878921508789062,0.7335836747113396,0.049350738525390625,0.5803373673382927,0.6752195358276367,0.38695035182777965,0.5599118622276938,envelope,26.891921997070312,3,0.8282910092272191,0.5606517932130409,0.7422090631491318,4.6451012695767115,True
0005047,0005047.jpg,elevation view,mid distance,21.818401336669922,18.580562591552734,14.471528053283691,11.902772903442383,0.7359715719784008,0.026139259338378906,0.4666678686702953,0.6306143403053284,0.44887186820225006,0.557917351464097,excavation,27.66105842590332,0,0.6437281697920568,0.32127958109853033,0.7357035108522714,4.643308163353429,True
0005328,0005328.jpg,elevation view,mid distance,18.912731170654297,16.078903198242188,13.618681907653809,10.00345516204834,0.7199479854808134,0.09383106231689453,0.6507926738963408,0.7278465032577515,0.3104625818161234,0.5608929346811002,foundation,27.287277221679688,1,0.4663409660196122,0.7090209052759427,0.7454090549812815,4.633871815871206,True
0005307,0005307.jpg,elevation view,mid distance,22.032495498657227,15.55190372467041,14.292688369750977,13.079117774963379,0.6792398766910328,0.10025215148925781,0.5779791192447438,0.5861396789550781,0.25083004378427404,0.4520158248867565,foundation,27.545446395874023,1,0.7535931612484146,0.5556856495290928,0.3902814995797785,4.613900770011834,True
0005283,0005283.jpg,elevation view,mid distance,19.543676376342773,16.775253295898438,12.874019622802734,10.648895263671875,0.7031635419060203,0.0709085464477539,0.6577062741447898,0.6098116636276245,0.2659864289129959,0.4722815697417731,excavation,27.521493911743164,0,0.5266219881647363,0.7235799893269802,0.45638285405499174,4.604020536759138,True
0005182,0005182.jpg,elevation view,short distance,18.477184295654297,15.178327560424805,11.709157943725586,10.410938262939453,0.7439253795848173,0.05051994323730469,0.5965250957713407,0.6155679225921631,0.43771578425325525,0.5444270672566,excavation,27.300098419189453,0,0.5043979410461007,0.5947409060316463,0.6917018684379094,4.6025299322315325,True
0005175,0005175.jpg,elevation view,mid distance,19.900346755981445,15.004112243652344,15.538783073425293,10.737478256225586,0.6213511590396656,0.07642459869384766,0.6034741525089039,0.5585367679595947,0.3241564207595149,0.4647846290795628,foundation,27.72804832458496,1,0.5348952164974348,0.6093746565352726,0.4319298701781256,4.6015984388242295,True
0004999,0004999.jpg,elevation view,mid distance,23.574758529663086,15.254020690917969,13.483807563781738,14.953409194946289,0.7736038993386661,0.06557846069335938,0.701496202805463,0.6681238412857056,0.1198980517545845,0.4488335254732571,foundation,26.677501678466797,1,0.9286430261548657,0.8157955107700523,0.37990170337278556,4.598137548320828,True
0005043,0005043.jpg,plan view,mid distance,23.50424575805664,17.668174743652344,15.263225555419922,13.624824523925781,0.7580857849121093,0.03643608093261719,0.5402661895751952,0.6233086585998535,0.28859194824729684,0.48942197445883084,foundation,27.22572898864746,1,0.8045595646934446,0.4762674458235777,0.5122901980068914,4.597981138563114,True
0005276,0005276.jpg,plan view,short distance,18.413240432739258,21.576200485229492,11.101062774658203,8.610061645507812,0.70397009008071,0.052242279052734375,0.5651814853443818,0.653626024723053,0.26740359363468635,0.49913705228770633,excavation,27.992910385131836,0,0.3362046679864236,0.5287356060041472,0.5439781427587378,4.5951753024943605,True
0005147,0005147.jpg,elevation view,long distance,20.411176681518555,21.192230224609375,13.891374588012695,9.886094093322754,0.6909531492345473,0.03907299041748047,0.48631810132194964,0.5311145782470703,0.24222767559532885,0.4155598171863737,excavation,28.53143882751465,0,0.4553800028488595,0.36266024797496105,0.27137190582963366,4.588406458724485,True
0004876,0004876.jpg,elevation view,mid distance,15.98023796081543,17.01737403869629,11.415916442871094,7.450250625610352,0.6835532850377699,0.05428791046142578,0.5549928373448988,0.644068717956543,0.36388232528079467,0.5319941608862436,excavation,27.931350708007812,0,0.2278838592874674,0.5072797252386679,0.6511491052888844,4.580232426883744,True
0005287,0005287.jpg,elevation view,short distance,20.008703231811523,13.775390625,14.938410758972168,11.394561767578125,0.7598827788409065,0.04724407196044922,0.5961031386431526,0.6270226240158081,0.25808174142012996,0.47944627097753684,foundation,27.390098571777344,1,0.5962636774892518,0.5938523227936143,0.4797521631764861,4.579782618664726,True
0005114,0005114.jpg,plan view,mid distance,19.34392738342285,14.059913635253906,12.668962478637695,11.325264930725098,0.712040320003734,0.06445789337158203,0.6343297868616441,0.5550099611282349,0.2287633772250474,0.42451132756695986,foundation,27.60094451904297,1,0.5897916839666664,0.6743523465731662,0.3005693009902269,4.575838059986805,True
0005224,0005224.jpg,elevation view,short distance,21.789676666259766,18.778532028198242,12.149097442626953,12.51138687133789,0.7183092251945944,0.039361000061035156,0.5151142254997702,0.5521796345710754,0.37942622737574055,0.4830782716929415,envelope,27.413644790649414,3,0.7005698069699399,0.4233008949870667,0.4915987628677756,4.5755225132954935,True
0004870,0004870.jpg,elevation view,mid distance,16.098508834838867,16.151023864746094,13.588807106018066,7.176558971405029,0.6817827090095071,0.06049633026123047,0.5842643603156594,0.5879769921302795,0.23611431453712772,0.44723192109301885,excavation,28.38066864013672,0,0.20232236624328453,0.5689214962289396,0.37467770496440844,4.572430691440051,True
0005297,0005297.jpg,elevation view,mid distance,22.35135269165039,20.85456085205078,14.420034408569336,11.768973350524902,0.7251158860150506,0.025363922119140625,0.4519354966107537,0.58191978931427,0.4806409489812007,0.5414082531810422,excavation,27.366474151611328,0,0.6312319307264359,0.2902552471223012,0.6818553169920686,4.571461108837826,True
0004923,0004923.jpg,elevation view,mid distance,17.13910675048828,15.104187965393066,13.437429428100586,8.576621055603027,0.7515369213328642,0.05037975311279297,0.603435686896829,0.48254185914993286,0.32534033553060043,0.41966124970219987,excavation,28.223674774169922,0,0.3330814766391154,0.6092936532867266,0.28474966453153905,4.571223971798366,True
0005294,0005294.jpg,elevation view,mid distance,19.68115997314453,15.72380256652832,15.220572471618652,10.397846221923828,0.6947276126637179,0.0648040771484375,0.6187479984059053,0.6697125434875488,0.1321369660037748,0.45468231249403923,envelope,27.590633392333984,3,0.5031752069575267,0.6415392593768854,0.3989788577964999,4.569626043120526,True
0004860,0004860.jpg,elevation view,short distance,21.583890914916992,16.33475112915039,13.20766544342041,12.721166610717773,0.718493620928596,0.10957717895507812,0.5706077261532054,0.6441804766654968,-0.06703116206800919,0.3596958211720944,foundation,27.901121139526367,1,0.7201622324844812,0.5401625171904795,0.08915872642963316,4.563005087900809,True
0005098,0005098.jpg,elevation view,mid distance,16.056819915771484,17.36669158935547,11.662137985229492,7.348170757293701,0.6972063019696404,0.03953838348388672,0.49489821938907397,0.6503905057907104,0.3427904502874877,0.5273504835894214,excavation,28.003442764282227,0,0.218350087234741,0.380728787609591,0.6360026914135629,4.552004445139223,True
0004890,0004890.jpg,elevation view,mid distance,21.32587432861328,14.214566230773926,14.465787887573242,12.72176742553711,0.6315903562657974,0.118927001953125,0.4369553465001724,0.7170684933662415,0.23528271183406926,0.5243541807533726,foundation,27.2000675201416,1,0.7202183457184411,0.2587091269071442,0.6262295655157639,4.548621783118288,True
0004904,0004904.jpg,elevation view,mid distance,19.637720108032227,14.566573143005371,13.233940124511719,11.297565460205078,0.674425641228171,0.08489322662353516,0.6499595081104952,0.7470216155052185,0.23749598982876588,0.5432113652346374,envelope,26.59410285949707,3,0.587204685743864,0.707266373589316,0.6877365786908569,4.548414401652305,True
0005289,0005289.jpg,elevation view,long distance,20.551128387451172,17.59937286376953,9.521370887756348,12.414905548095703,0.7184844275081859,0.03724193572998047,0.5046941061580882,0.5783986449241638,0.32380898888328197,0.47656278250781103,foundation,27.314388275146484,1,0.691558912282232,0.40135756765172886,0.47034700709531924,4.54606940899817,True
0005128,0005128.jpg,elevation view,mid distance,20.880634307861328,18.336650848388672,12.918270111083984,11.504158020019531,0.6655617814905503,0.05875396728515625,0.5593316179163316,0.6606408357620239,0.2084289249677902,0.4797560714443304,foundation,27.235424041748047,1,0.6064994439125417,0.5164165958630101,0.48076264814107106,4.540596382844043,True
0005131,0005131.jpg,elevation view,short distance,17.8226375579834,15.80801773071289,14.9094877243042,8.607385635375977,0.5760415739171645,0.053437232971191406,0.4432277387731215,0.6950835585594177,0.17616072664048052,0.48751442579184284,excavation,28.132442474365234,0,0.3359547414237387,0.2719179158190328,0.506068292445691,4.540452760270372,True
0005274,0005274.jpg,elevation view,mid distance,20.886871337890625,14.444461822509766,14.258304595947266,12.276040077209473,0.7615907960779527,0.06575775146484375,0.6903795534021714,0.8151390552520752,0.22648560112236463,0.579677673600191,foundation,25.957473754882812,1,0.6785895406788411,0.792385387648637,0.8066797704125863,4.537298203472009,True
0005265,0005265.jpg,elevation view,short distance,17.838029861450195,16.144100189208984,12.37740421295166,9.281578063964844,0.6853983576157514,0.03940773010253906,0.4824370081284467,0.5771236419677734,0.3972278722943589,0.5051653340984077,excavation,27.731931686401367,0,0.3989210935540331,0.35448720354318397,0.5636407604269461,4.537180110040295,True
0005105,0005105.jpg,plan view,long distance,22.778085708618164,22.38236427307129,11.93723201751709,12.482205390930176,0.7312653350830078,0.04387092590332031,0.5506199645996094,0.6126699447631836,0.3281619684603498,0.49886675424205007,excavation,26.92514419555664,0,0.6978443961033697,0.49807106122060557,0.5430965039609682,4.535571664657949,True
0004951,0004951.jpg,elevation view,mid distance,16.38393783569336,15.624756813049316,13.26928424835205,7.715724945068359,0.757940361920525,0.041866302490234375,0.5672718743716969,0.6267082095146179,0.3519972907856091,0.5168238420230143,excavation,27.58405303955078,0,0.2526778925214669,0.5331376756139534,0.6016676462132706,4.527196036456527,True
0005081,0005081.jpg,elevation view,mid distance,20.746318817138672,17.585840225219727,13.243868827819824,11.497406005859375,0.6554858331119313,0.09583282470703125,0.5763217095767751,0.5848124027252197,0.244282642191279,0.4486004985116434,foundation,27.284473419189453,1,0.6058688380451828,0.5521953744487001,0.3791416327263767,4.52622299772206,True
0004857,0004857.jpg,plan view,long distance,22.775901794433594,17.818357467651367,16.05455780029297,12.614025115966797,0.6856088772942038,0.043433189392089844,0.502774824254653,0.6943166851997375,0.21765449965227365,0.503651810980752,foundation,26.959074020385742,1,0.7101557287027989,0.39731582593314796,0.5587040591696111,4.523847995902871,True
0004918,0004918.jpg,elevation view,short distance,22.32755470275879,16.435327529907227,15.356375694274902,12.790044784545898,0.6941130985933192,0.07532787322998047,0.6707524647432215,0.5727716684341431,0.22126474998245413,0.43216890105346745,foundation,26.790681838989258,1,0.7265951248805453,0.751053458813596,0.32554622550362977,4.5220080456670395,True
0005269,0005269.jpg,elevation view,mid distance,21.453065872192383,15.676218032836914,11.936606407165527,13.169218063354492,0.6285288956586053,0.07346916198730469,0.5958747055951287,0.6444732546806335,0.20946965955176164,0.47047181662908477,foundation,26.721118927001953,1,0.7620080977640181,0.5933712744502478,0.45047993102550243,4.520257066299711,True
0004958,0004958.jpg,elevation view,mid distance,21.703147888183594,18.1013240814209,12.362382888793945,12.564035415649414,0.6387938847261316,0.043853759765625,0.4580626835542566,0.531021237373352,0.27667422227782124,0.4292824313351397,foundation,27.563053131103516,1,0.7054869295000838,0.30315825373262567,0.31613134539938725,4.516733015568525,True
0005226,0005226.jpg,elevation view,mid distance,21.57159423828125,21.816543579101562,13.375872611999512,11.01386833190918,0.73900110132554,0.04974079132080078,0.5877050579295439,0.7136842012405396,0.24017846889264813,0.524281908301383,excavation,26.768198013305664,0,0.5607087292169979,0.5761671285991343,0.6259938324103719,4.515282252633844,True
0005063,0005063.jpg,elevation view,mid distance,18.638463973999023,15.865468978881836,11.86348819732666,10.31977653503418,0.7430828924740063,0.07048416137695312,0.6955036993587719,0.622227132320404,0.2720061782418928,0.48213875068899953,excavation,26.79288101196289,0,0.49588387115050125,0.8031761289398575,0.4885343005762205,4.515051635547414,True
0005321,0005321.jpg,elevation view,mid distance,20.648332595825195,17.141889572143555,12.476994514465332,11.762667655944824,0.6689227339800666,0.06992721557617188,0.618558811860926,0.6622552871704102,0.2580004620947199,0.500553357140134,foundation,26.655447006225586,1,0.6306430089757329,0.6411408587302327,0.5485977444444915,4.512374491642463,True
0004932,0004932.jpg,elevation view,mid distance,20.646806716918945,16.411136627197266,12.177148818969727,12.070320129394531,0.7394364974078009,0.08478927612304688,0.7154901167925666,0.6503497362136841,0.42531443080463527,0.5603356140500646,foundation,25.866561889648438,1,0.6593762803023433,0.8452647543796951,0.7435912264804299,4.512190724077021,True
0004910,0004910.jpg,elevation view,mid distance,21.228506088256836,14.253607749938965,11.625882148742676,13.464658737182617,0.6813114054062788,0.06608390808105469,0.6117309458115522,0.6480207443237305,0.1615415056446815,0.4534290488521109,finishing,26.637798309326172,4,0.789600845343237,0.6267623190215824,0.3948910522488298,4.507707895431942,True
0005157,0005157.jpg,elevation view,mid distance,20.375146865844727,15.927168846130371,14.520986557006836,11.240699768066406,0.6592479997522691,0.06898784637451172,0.6041872316248277,0.6423632502555847,0.2500787620511788,0.48544945497382236,foundation,26.84975242614746,1,0.5818937017524967,0.6108763023364023,0.499332918591956,4.504549925609555,True
0005311,0005311.jpg,elevation view,short distance,22.63887596130371,15.225303649902344,18.607505798339844,12.489032745361328,0.8148009176815257,0.10515785217285156,0.689011656817268,0.6725326776504517,0.1253450790621881,0.4536576382151462,foundation,26.51313018798828,1,0.69848203839213,0.789504787001065,0.3956366486541611,4.502581331062395,True
0005064,0005064.jpg,plan view,long distance,24.854555130004883,17.335805892944336,13.121236801147461,15.71744155883789,0.7692926922966452,0.07735443115234375,0.7560648480583639,0.7575803399085999,0.10012467095257639,0.49459807232619046,foundation,25.365602493286133,1,0.9999999990660476,0.9307095156644579,0.5291732231498847,4.496269719573814,True
0005080,0005080.jpg,elevation view,short distance,21.790807723999023,15.849921226501465,13.122036933898926,13.099220275878906,0.7236070408540614,0.0773324966430664,0.7102695240693934,0.5635953545570374,0.16676109698278951,0.4048616515273382,envelope,26.559062957763672,3,0.7554706388018129,0.8342709095634627,0.2364773956341495,4.490011581386205,True
0005057,0005057.jpg,elevation view,mid distance,20.92006492614746,14.093835830688477,14.10419750213623,12.460654258728027,0.728867073059082,0.09700870513916016,0.6438235473632813,0.7177321910858154,0.18840224728673105,0.5060002135661816,foundation,26.235532760620117,1,0.6958316233080903,0.6943448905642314,0.5663639104536644,4.487574796862602,True
0004861,0004861.jpg,elevation view,mid distance,17.915468215942383,18.23183822631836,11.646516799926758,8.951961517333984,0.7026483984554515,0.04174041748046875,0.5113504858577952,0.5466853976249695,0.3853402182770047,0.4821473258857836,excavation,27.50406837463379,0,0.3681364827173741,0.41537498087219893,0.4885622705386557,4.486463627389926,True
0005222,0005222.jpg,plan view,mid distance,22.343778610229492,15.259693145751953,13.618330955505371,13.68037223815918,0.6276735216028551,0.07552814483642578,0.6053142457849839,0.644310712814331,0.14394171410777395,0.4441631133317082,foundation,26.509937286376953,1,0.8097474558446014,0.6132496379784371,0.3646680876965553,4.482127665513499,True
0004882,0004882.jpg,elevation view,mid distance,19.71408462524414,14.414037704467773,13.46119213104248,11.351515769958496,0.7306817267922794,0.0889902114868164,0.6857306693581974,0.7186634540557861,0.02802338931256591,0.44240742815849804,foundation,26.671546936035156,1,0.5922433869475877,0.7825954820846107,0.3589415195979485,4.4817363828900865,True
